"sampleID","colnames","scenario","CurveID","func","param","error","x_true_peak","true_peaked","C_0.625","C_0.875","C_0.600","C_0.800","C_0.500","C_incl_peak","n_CI","n_peak","n_trough"
284,"X284","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
285,"X285","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
286,"X286","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,1,1,1,1,1,0
287,"X287","beta60.4","beta6","beta",6,0.4,0.625,1,0,1,0,0,0,0,1,0,1
288,"X288","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
289,"X289","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
290,"X290","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
291,"X291","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
292,"X292","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
293,"X293","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
294,"X294","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,0,0,0,1,1,1,0
295,"X295","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
296,"X296","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
297,"X297","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
298,"X298","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
299,"X299","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
300,"X300","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
301,"X301","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
302,"X302","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
303,"X303","beta60.4","beta6","beta",6,0.4,0.625,1,1,1,1,0,0,1,2,1,1
304,"X304","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
305,"X305","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
306,"X306","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,0,0,0,1,1,1,0
307,"X307","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
308,"X308","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
309,"X309","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
310,"X310","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
311,"X311","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,1,1,0
312,"X312","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
313,"X313","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
314,"X314","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
315,"X315","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,1,1,0
316,"X316","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
317,"X317","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
318,"X318","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
319,"X319","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
320,"X320","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,1,1,0
321,"X321","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
322,"X322","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
323,"X323","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
324,"X324","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
325,"X325","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
326,"X326","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
327,"X327","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
328,"X328","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
329,"X329","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
330,"X330","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,0,0,0,1,1,1,0
331,"X331","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,1,0,0,0,1,1,0
332,"X332","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
333,"X333","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
334,"X334","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
335,"X335","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
336,"X336","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
337,"X337","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,1,0,1,1,1,0
338,"X338","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,1,1,0
339,"X339","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
340,"X340","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
341,"X341","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
342,"X342","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
343,"X343","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,2,1,1
344,"X344","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,0,1,1,1,0
345,"X345","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
346,"X346","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,2,1,1
347,"X347","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
348,"X348","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
349,"X349","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
350,"X350","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
351,"X351","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
352,"X352","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
353,"X353","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
354,"X354","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,1,0,1,1,1,0
355,"X355","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,1,1,0
356,"X356","beta60.5","beta6","beta",6,0.5,0.625,1,1,1,1,1,1,1,1,1,0
357,"X357","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
358,"X358","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
359,"X359","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
360,"X360","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
361,"X361","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
362,"X362","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
363,"X363","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
364,"X364","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
365,"X365","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
366,"X366","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
367,"X367","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
368,"X368","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,0,1,1,1,0
369,"X369","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,1,0,1,1,1,0
370,"X370","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
371,"X371","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
372,"X372","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
373,"X373","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
374,"X374","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,0,0,0,1,1,1,0
375,"X375","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
376,"X376","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
377,"X377","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
378,"X378","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
379,"X379","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
380,"X380","beta60.5","beta6","beta",6,0.5,0.625,1,1,1,1,1,1,1,1,1,0
381,"X381","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
382,"X382","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,3,2,1
383,"X383","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
384,"X384","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
385,"X385","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
386,"X386","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
387,"X387","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
388,"X388","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,1,1,0
389,"X389","beta60.2","beta6","beta",6,0.2,0.625,1,0,0,1,0,0,0,1,1,0
390,"X390","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
391,"X391","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
392,"X392","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,1,0,1,0,1,1,0
393,"X393","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
394,"X394","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
395,"X395","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
396,"X396","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
397,"X397","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
398,"X398","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
399,"X399","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,1,1,0
400,"X400","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
401,"X401","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
402,"X402","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
403,"X403","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
404,"X404","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
405,"X405","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
406,"X406","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
407,"X407","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
408,"X408","beta60.5","beta6","beta",6,0.5,0.625,1,1,1,1,1,0,1,1,1,0
409,"X409","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
410,"X410","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
411,"X411","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
412,"X412","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
413,"X413","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,0,0,0,1,1,1,0
414,"X414","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
415,"X415","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
416,"X416","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,4,2,2
417,"X417","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
418,"X418","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
419,"X419","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,1,1,0
420,"X420","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,1,0,1
421,"X421","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,2,1,1
422,"X422","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
423,"X423","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,1,0,1
424,"X424","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
425,"X425","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
426,"X426","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
427,"X427","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
428,"X428","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
429,"X429","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
430,"X430","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
431,"X431","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
432,"X432","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
433,"X433","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
434,"X434","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
435,"X435","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
436,"X436","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
437,"X437","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
438,"X438","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
439,"X439","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,2,1,1
440,"X440","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,2,1,1
441,"X441","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
442,"X442","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
443,"X443","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,1,1,0
444,"X444","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
445,"X445","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
446,"X446","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
447,"X447","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
448,"X448","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
449,"X449","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
450,"X450","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
451,"X451","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
452,"X452","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,0,1,1,1,0
453,"X453","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
454,"X454","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
455,"X455","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
456,"X456","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
457,"X457","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
458,"X458","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
459,"X459","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
460,"X460","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,1,1,1,1,0
461,"X461","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
462,"X462","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
463,"X463","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
464,"X464","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
465,"X465","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
466,"X466","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
467,"X467","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
468,"X468","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
469,"X469","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
470,"X470","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
471,"X471","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,0,1,1,1,0
472,"X472","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
473,"X473","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
474,"X474","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
475,"X475","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
476,"X476","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,1,1,0
477,"X477","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
478,"X478","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,2,1,1
479,"X479","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
480,"X480","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,1,1,1,1,0
481,"X481","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
482,"X482","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
483,"X483","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,1,1,1,1,1,0
484,"X484","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
485,"X485","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
486,"X486","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
487,"X487","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
488,"X488","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,1,1,1,1,0
489,"X489","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
490,"X490","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
491,"X491","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
492,"X492","beta60.5","beta6","beta",6,0.5,0.625,1,1,1,0,1,0,1,1,1,0
493,"X493","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
494,"X494","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
495,"X495","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
496,"X496","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
497,"X497","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
498,"X498","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
499,"X499","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
500,"X500","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
501,"X501","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
502,"X502","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
503,"X503","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
504,"X504","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
505,"X505","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
506,"X506","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
507,"X507","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
508,"X508","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
509,"X509","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
510,"X510","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
511,"X511","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
512,"X512","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,1,1,0
513,"X513","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
514,"X514","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
515,"X515","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
516,"X516","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,1,1,0
517,"X517","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
518,"X518","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
519,"X519","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
520,"X520","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
521,"X521","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
522,"X522","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
523,"X523","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
524,"X524","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
525,"X525","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
526,"X526","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,1,1,1,1,1,0
527,"X527","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
528,"X528","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
529,"X529","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
530,"X530","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
531,"X531","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
532,"X532","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
533,"X533","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,2,1,1
534,"X534","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
535,"X535","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
536,"X536","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
537,"X537","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
538,"X538","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
539,"X539","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
540,"X540","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
541,"X541","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
542,"X542","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
543,"X543","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
544,"X544","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,1,0,1,1,1,0
545,"X545","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
546,"X546","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
547,"X547","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
548,"X548","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
549,"X549","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,3,1,2
550,"X550","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
551,"X551","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
552,"X552","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
553,"X553","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
554,"X554","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,1,1,1,1,0
555,"X555","beta60.4","beta6","beta",6,0.4,0.625,1,0,0,0,0,0,0,0,0,0
556,"X556","beta60.5","beta6","beta",6,0.5,0.625,1,0,0,0,0,0,0,0,0,0
557,"X557","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,1,1,1,1,0
558,"X558","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
559,"X559","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,0,1,1,1,0
560,"X560","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,0,1,1,1,0
561,"X561","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
562,"X562","beta60.3","beta6","beta",6,0.3,0.625,1,1,0,1,0,0,1,1,1,0
563,"X563","beta60.4","beta6","beta",6,0.4,0.625,1,1,0,1,0,1,1,1,1,0
564,"X564","beta60.5","beta6","beta",6,0.5,0.625,1,1,0,1,0,1,1,1,1,0
565,"X565","beta60.2","beta6","beta",6,0.2,0.625,1,1,0,1,0,0,1,1,1,0
566,"X566","beta60.3","beta6","beta",6,0.3,0.625,1,0,0,0,0,0,0,0,0,0
