"sampleID","param","error","scam_p","scam_u","quad_u","rmax_u","rmed_u","rprop_u","lines3_u","func","CurveID","SN"
21403,8,0.4,0.503079638684397,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21407,8,0.4,0.514534904623608,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21411,8,0.4,0.128609376522604,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21415,8,0.4,0.677011633536958,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21419,8,0.4,0.298610489052922,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21423,8,0.4,0.508189867422925,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21427,8,0.4,0.0296262732673004,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21431,8,0.4,0.940036443527273,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21435,8,0.4,0.975050234348966,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21439,8,0.4,0.691003171157547,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21443,8,0.4,0.748797348501536,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21447,8,0.4,0.385649465762397,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21451,8,0.4,0.624336484084293,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21455,8,0.4,0.339661641737721,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21459,8,0.4,0.192692118454439,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21463,8,0.4,0.260684897445613,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21467,8,0.4,0.0472469249443235,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21471,8,0.4,0.358525547253651,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21475,8,0.4,0.0766853988433849,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21479,8,0.4,0.485698387516164,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21483,8,0.4,0.865562255237115,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21487,8,0.4,0.112684677670249,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21491,8,0.4,0.615955829464576,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21495,8,0.4,0.806048149866215,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21499,8,0.4,0.650075055681381,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21503,8,0.4,0.482390724484346,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21511,8,0.4,0.249919073694663,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21515,8,0.4,0.882370500060328,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21519,8,0.4,0.149837400257515,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21523,8,0.4,0.531756845633205,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21527,8,0.4,0.753378671170303,0,1,0,0,0,1,"polynomial","polynomial8",2.5
21531,8,0.4,0.442665043141989,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21535,8,0.4,0.252417035166269,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21539,8,0.4,0.515444301070358,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21543,8,0.4,0.238285777755473,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21547,8,0.4,0.112386157653109,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21551,8,0.4,0.191915799804609,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21555,8,0.4,0.0641200236127153,0,1,0,1,1,0,"polynomial","polynomial8",2.5
21559,8,0.4,0.598662347103199,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21563,8,0.4,1,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21567,8,0.4,0.595278330785103,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21571,8,0.4,0.996028625246796,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21575,8,0.4,0.0317199709750976,1,1,0,0,0,0,"polynomial","polynomial8",2.5
21579,8,0.4,0.918985257249948,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21583,8,0.4,0.876248671079871,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21587,8,0.4,0.0103648578014349,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21591,8,0.4,0.63366936149539,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21595,8,0.4,0.00446162871671546,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21599,8,0.4,0.627962547334236,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21603,8,0.4,0.235127662166332,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21607,8,0.4,0.0605612499956033,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21611,8,0.4,0.823678497660139,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21615,8,0.4,0.339312908301626,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21619,8,0.4,0.475228208161496,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21623,8,0.4,0.649662872105512,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21627,8,0.4,0.0202054191847876,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21631,8,0.4,0.0160306321090433,1,1,0,0,0,0,"polynomial","polynomial8",2.5
21635,8,0.4,0.0218723661413122,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21639,8,0.4,0.0484920834008114,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21643,8,0.4,0.19727445142304,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21647,8,0.4,0.981840627153436,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21651,8,0.4,0.037847936100629,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21655,8,0.4,0.537051585170551,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21659,8,0.4,0.0523440612237979,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21663,8,0.4,0.164507295084023,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21667,8,0.4,0.249042652968732,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21671,8,0.4,0.977272684673125,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21675,8,0.4,0.531014012584002,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21679,8,0.4,0.231206936665526,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21683,8,0.4,0.35070818598657,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21687,8,0.4,0.792038372200433,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21691,8,0.4,0.00345118186334935,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21695,8,0.4,0.471305399371035,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21699,8,0.4,0.324869345090389,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21703,8,0.4,0.214117374893639,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21707,8,0.4,0.487932772499489,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21711,8,0.4,0.101312941170625,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21715,8,0.4,0.161446796079856,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21719,8,0.4,0.254412207060737,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21723,8,0.4,0.59463020373264,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21727,8,0.4,0.172871694422711,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21731,8,0.4,0.013976942161319,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21735,8,0.4,0.726728754677943,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21739,8,0.4,0.158948972161023,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21743,8,0.4,0.0905791062824103,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21747,8,0.4,0.043044449397948,1,1,0,0,0,0,"polynomial","polynomial8",2.5
21751,8,0.4,0.521748517775888,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21755,8,0.4,0.337629831267701,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21759,8,0.4,0.0446610587634665,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21763,8,0.4,0.289368834047245,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21767,8,0.4,0.951608030260881,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21771,8,0.4,0.287981077616474,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21775,8,0.4,1,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21779,8,0.4,0.487187393063552,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21783,8,0.4,0.407840926328122,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21787,8,0.4,0.552043057690755,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21791,8,0.4,0.223234218945231,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21795,8,0.4,0.534391095084769,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21799,8,0.4,0.0168951819994452,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21803,8,0.4,0.104924955206188,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21807,8,0.4,0.0357699071888505,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21811,8,0.4,0.215167131552036,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21815,8,0.4,0.814247285795978,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21819,8,0.4,0.087230236072279,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21823,8,0.4,0.304909506622428,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21827,8,0.4,0.0354829882442783,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21831,8,0.4,0.987859291000709,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21835,8,0.4,0.117099934419642,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21839,8,0.4,0.274264000131731,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21843,8,0.4,0.00759842314779521,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21847,8,0.4,0.517419624653616,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21851,8,0.4,0.28538589322189,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21855,8,0.4,0.75556414107554,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21859,8,0.4,0.00422957345295488,1,1,0,0,0,0,"polynomial","polynomial8",2.5
21863,8,0.4,0.0473096282836276,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21867,8,0.4,0.0558009257883277,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21871,8,0.4,0.126195652926811,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21875,8,0.4,0.956350635345771,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21879,8,0.4,0.0846318115427976,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21883,8,0.4,0.48217514386889,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21887,8,0.4,0.484220372712631,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21891,8,0.4,0.197119678589866,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21895,8,0.4,0.195768268418807,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21899,8,0.4,0.463883035679624,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21903,8,0.4,0.33331900137247,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21907,8,0.4,0.906381357627643,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21911,8,0.4,0.266641631938977,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21915,8,0.4,0.845968168973588,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21919,8,0.4,0.17111347348787,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21923,8,0.4,0.297623927998088,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21927,8,0.4,0.277515286180207,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21931,8,0.4,0.0561649945253967,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21935,8,0.4,0.0113860816097591,1,0,0,0,0,0,"polynomial","polynomial8",2.5
21939,8,0.4,0.610382340872386,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21943,8,0.4,0.651049907968556,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21947,8,0.4,0.0869568150338,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21951,8,0.4,0.129113506936353,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21955,8,0.4,0.410358625633038,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21959,8,0.4,0.303789210777807,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21963,8,0.4,0.705161365345619,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21967,8,0.4,0.970606496945999,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21971,8,0.4,0.597942131902467,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21975,8,0.4,0.00737446049524804,1,1,0,0,0,0,"polynomial","polynomial8",2.5
21979,8,0.4,0.861095399575702,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21983,8,0.4,0.15740937390316,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21987,8,0.4,0.211856301126006,0,1,0,0,0,0,"polynomial","polynomial8",2.5
21991,8,0.4,0.623068517270218,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21995,8,0.4,0.125474641487435,0,0,0,0,0,0,"polynomial","polynomial8",2.5
21999,8,0.4,0.0878395373116737,0,0,0,0,0,0,"polynomial","polynomial8",2.5
16004,2,0.5,0.0277075572139071,1,0,0,0,0,0,"polynomial","polynomial2",2
16008,2,0.5,0.934556593639202,0,0,0,0,0,0,"polynomial","polynomial2",2
16012,2,0.5,0.175586435165592,0,0,0,0,0,0,"polynomial","polynomial2",2
16016,2,0.5,0.18641807028699,0,0,0,0,0,0,"polynomial","polynomial2",2
16020,2,0.5,0.793451807682927,0,0,0,0,0,0,"polynomial","polynomial2",2
16024,2,0.5,0.564387959567206,0,0,0,0,0,0,"polynomial","polynomial2",2
16028,2,0.5,0.25210812673557,0,0,0,0,0,0,"polynomial","polynomial2",2
16032,2,0.5,0.197663473217438,0,0,0,0,0,0,"polynomial","polynomial2",2
16036,2,0.5,0.694541478130992,0,0,0,0,0,0,"polynomial","polynomial2",2
16040,2,0.5,1,0,0,0,0,0,0,"polynomial","polynomial2",2
16044,2,0.5,0.803359857805117,0,0,0,0,0,0,"polynomial","polynomial2",2
16048,2,0.5,0.757950239484904,0,0,0,0,0,0,"polynomial","polynomial2",2
16052,2,0.5,0.446839301176893,0,0,0,0,0,0,"polynomial","polynomial2",2
16056,2,0.5,0.476843434091634,0,0,0,0,0,0,"polynomial","polynomial2",2
16060,2,0.5,0.131988725822257,0,0,0,0,0,0,"polynomial","polynomial2",2
16064,2,0.5,0.716984300125333,0,0,0,0,0,0,"polynomial","polynomial2",2
16068,2,0.5,1,0,0,0,0,0,0,"polynomial","polynomial2",2
16072,2,0.5,0.537523307328482,0,0,0,0,0,0,"polynomial","polynomial2",2
16076,2,0.5,0.147402690271535,0,0,0,0,0,0,"polynomial","polynomial2",2
16080,2,0.5,0.903116363239787,0,0,0,0,0,0,"polynomial","polynomial2",2
16084,2,0.5,0.802014879321482,0,0,0,0,0,0,"polynomial","polynomial2",2
16088,2,0.5,0.801052706223812,0,0,0,0,0,0,"polynomial","polynomial2",2
16092,2,0.5,0.533783972110435,0,0,0,0,0,0,"polynomial","polynomial2",2
16096,2,0.5,0.988305117999028,0,0,0,0,0,0,"polynomial","polynomial2",2
16100,2,0.5,0.150852618128145,0,0,0,0,0,0,"polynomial","polynomial2",2
16104,2,0.5,0.0731743183054715,0,0,1,1,1,0,"polynomial","polynomial2",2
16108,2,0.5,0.670288225820335,0,1,0,0,0,0,"polynomial","polynomial2",2
16112,2,0.5,0.0517878080245125,0,0,0,0,0,0,"polynomial","polynomial2",2
16116,2,0.5,0.758572553938034,0,0,0,0,0,0,"polynomial","polynomial2",2
16120,2,0.5,0.215035763265332,0,0,0,0,0,0,"polynomial","polynomial2",2
16124,2,0.5,0.29658217486384,0,0,0,0,0,0,"polynomial","polynomial2",2
16128,2,0.5,0.428010572087315,0,0,0,0,0,0,"polynomial","polynomial2",2
16132,2,0.5,0.83936896770657,0,0,0,0,0,0,"polynomial","polynomial2",2
16136,2,0.5,0.705312003377431,0,0,0,0,0,0,"polynomial","polynomial2",2
16140,2,0.5,0.245652362656342,0,0,0,0,0,0,"polynomial","polynomial2",2
16144,2,0.5,0.155262003308896,0,0,0,0,0,0,"polynomial","polynomial2",2
16148,2,0.5,0.0132588756112035,1,0,0,0,0,0,"polynomial","polynomial2",2
16152,2,0.5,0.496971453168897,0,0,0,0,0,0,"polynomial","polynomial2",2
16156,2,0.5,0.720452993618865,0,0,0,0,0,0,"polynomial","polynomial2",2
16160,2,0.5,0.728881672783082,0,0,0,0,0,0,"polynomial","polynomial2",2
16164,2,0.5,0.0427204524588102,1,0,0,0,0,0,"polynomial","polynomial2",2
16168,2,0.5,0.989825227964892,0,0,0,0,0,0,"polynomial","polynomial2",2
16172,2,0.5,0.979248239966924,0,0,0,0,0,0,"polynomial","polynomial2",2
16176,2,0.5,0.935001454478869,0,0,0,0,0,0,"polynomial","polynomial2",2
16180,2,0.5,0.107962734846382,0,0,0,0,0,0,"polynomial","polynomial2",2
16184,2,0.5,0.0588946907537686,0,0,0,0,0,0,"polynomial","polynomial2",2
16188,2,0.5,0.591997175260641,0,0,0,0,0,0,"polynomial","polynomial2",2
16192,2,0.5,0.583790557933758,0,0,0,0,0,0,"polynomial","polynomial2",2
16196,2,0.5,0.846108351443353,0,0,0,0,0,0,"polynomial","polynomial2",2
16200,2,0.5,0.339323528969549,0,0,0,0,0,0,"polynomial","polynomial2",2
16204,2,0.5,0.594401444996569,0,0,0,0,0,0,"polynomial","polynomial2",2
16208,2,0.5,0.876066653143415,0,0,0,0,0,0,"polynomial","polynomial2",2
16212,2,0.5,0.815314236222495,0,0,0,0,0,0,"polynomial","polynomial2",2
16216,2,0.5,0.102165157450014,0,0,0,0,0,0,"polynomial","polynomial2",2
16220,2,0.5,0.627627681433712,0,0,0,0,0,0,"polynomial","polynomial2",2
16224,2,0.5,0.113823193060688,0,0,0,0,0,0,"polynomial","polynomial2",2
16228,2,0.5,0.0906462582932449,0,0,0,0,0,0,"polynomial","polynomial2",2
16232,2,0.5,0.488345409538126,0,0,0,0,0,0,"polynomial","polynomial2",2
16236,2,0.5,0.631295539165279,0,0,0,0,0,0,"polynomial","polynomial2",2
16240,2,0.5,0.00935430818082797,1,0,0,0,0,0,"polynomial","polynomial2",2
16244,2,0.5,0.74456683047123,0,0,0,0,0,0,"polynomial","polynomial2",2
16248,2,0.5,0.573874897584991,0,0,0,0,0,0,"polynomial","polynomial2",2
16252,2,0.5,0.410957595424553,0,0,0,0,0,0,"polynomial","polynomial2",2
16256,2,0.5,0.365344874297159,0,0,0,0,0,0,"polynomial","polynomial2",2
16260,2,0.5,0.981216125113336,0,0,0,0,0,0,"polynomial","polynomial2",2
16264,2,0.5,0.485365150996517,0,0,0,0,0,0,"polynomial","polynomial2",2
16268,2,0.5,0.514225850526327,0,0,0,0,0,0,"polynomial","polynomial2",2
16272,2,0.5,0.0466846303364902,1,0,0,0,0,0,"polynomial","polynomial2",2
16276,2,0.5,0.014108602422285,1,0,0,0,0,0,"polynomial","polynomial2",2
16280,2,0.5,0.465460276495438,0,0,0,0,0,0,"polynomial","polynomial2",2
16284,2,0.5,0.289274892240149,0,0,0,0,0,0,"polynomial","polynomial2",2
16288,2,0.5,0.216317338111724,0,0,0,0,0,0,"polynomial","polynomial2",2
16292,2,0.5,0.66574048918443,0,0,0,0,0,0,"polynomial","polynomial2",2
16296,2,0.5,0.524473616810458,0,0,0,0,0,0,"polynomial","polynomial2",2
16300,2,0.5,0.804594354770094,0,0,0,0,0,0,"polynomial","polynomial2",2
16304,2,0.5,0.0648201382986112,0,0,0,0,0,0,"polynomial","polynomial2",2
16308,2,0.5,0.188424868092306,0,0,0,0,0,0,"polynomial","polynomial2",2
16312,2,0.5,0.159953523538039,0,0,0,0,0,0,"polynomial","polynomial2",2
16316,2,0.5,0.254228332616056,0,0,0,0,0,0,"polynomial","polynomial2",2
16320,2,0.5,0.00832940583946178,1,0,0,0,0,0,"polynomial","polynomial2",2
16324,2,0.5,0.257451117437777,0,0,0,0,0,0,"polynomial","polynomial2",2
16328,2,0.5,0.71929192746183,0,0,0,0,0,0,"polynomial","polynomial2",2
16332,2,0.5,0.565984063391971,0,0,0,0,0,0,"polynomial","polynomial2",2
16336,2,0.5,0.328729746590122,0,0,0,0,0,0,"polynomial","polynomial2",2
16340,2,0.5,0.21026132892361,0,0,0,0,0,0,"polynomial","polynomial2",2
16344,2,0.5,0.0749435742154412,0,0,0,0,0,0,"polynomial","polynomial2",2
16348,2,0.5,0.564888143646468,0,0,0,0,0,0,"polynomial","polynomial2",2
16352,2,0.5,0.0749518068087701,0,0,0,0,0,0,"polynomial","polynomial2",2
16356,2,0.5,0.845084441388975,0,0,0,0,0,0,"polynomial","polynomial2",2
16360,2,0.5,0.399582689813309,0,0,0,0,0,0,"polynomial","polynomial2",2
16364,2,0.5,0.11724886681047,0,0,0,0,0,0,"polynomial","polynomial2",2
16368,2,0.5,0.79845296693079,0,0,0,0,0,0,"polynomial","polynomial2",2
16372,2,0.5,0.616015837201036,0,0,0,0,0,0,"polynomial","polynomial2",2
16376,2,0.5,0.137634349731144,0,0,0,0,0,0,"polynomial","polynomial2",2
16380,2,0.5,0.622032783107376,0,0,0,0,0,0,"polynomial","polynomial2",2
16384,2,0.5,0.866862755782566,0,0,0,0,0,0,"polynomial","polynomial2",2
16388,2,0.5,0.67207686502297,0,0,0,0,0,0,"polynomial","polynomial2",2
16392,2,0.5,0.0606597318867544,0,0,0,0,0,0,"polynomial","polynomial2",2
16396,2,0.5,0.71393886463738,0,0,0,0,0,0,"polynomial","polynomial2",2
16400,2,0.5,0.728798709741834,0,0,0,0,0,0,"polynomial","polynomial2",2
16404,2,0.5,0.721458521726168,0,0,0,0,0,0,"polynomial","polynomial2",2
16408,2,0.5,0.815124828226613,0,0,0,0,0,0,"polynomial","polynomial2",2
16412,2,0.5,0.900812349133249,0,0,0,0,0,0,"polynomial","polynomial2",2
16416,2,0.5,0.429083172264679,0,0,0,0,0,0,"polynomial","polynomial2",2
16420,2,0.5,0.563646515354829,0,0,0,0,0,0,"polynomial","polynomial2",2
16424,2,0.5,0.375858249918844,0,0,0,0,0,0,"polynomial","polynomial2",2
16428,2,0.5,0.703893579959972,0,0,0,0,0,0,"polynomial","polynomial2",2
16432,2,0.5,0.0931590401709525,0,0,0,0,0,0,"polynomial","polynomial2",2
16436,2,0.5,0.538180464662382,0,0,0,0,0,0,"polynomial","polynomial2",2
16440,2,0.5,0.386071367756294,0,0,0,0,0,0,"polynomial","polynomial2",2
16444,2,0.5,0.507259503137727,0,0,0,0,0,0,"polynomial","polynomial2",2
16448,2,0.5,0.869379014712751,0,0,1,1,1,0,"polynomial","polynomial2",2
16452,2,0.5,0.628860736329827,0,0,0,0,0,0,"polynomial","polynomial2",2
16456,2,0.5,0.80920201133571,0,0,0,0,0,0,"polynomial","polynomial2",2
16460,2,0.5,0.702740278581802,0,0,0,0,0,0,"polynomial","polynomial2",2
16464,2,0.5,0.780533784884728,0,0,0,0,0,0,"polynomial","polynomial2",2
16468,2,0.5,0.0356683089483668,1,0,0,0,0,0,"polynomial","polynomial2",2
16472,2,0.5,0.148951228441126,0,0,0,0,0,0,"polynomial","polynomial2",2
16476,2,0.5,0.712035910600807,0,0,0,0,0,0,"polynomial","polynomial2",2
16480,2,0.5,0.236157238212868,0,0,0,0,0,0,"polynomial","polynomial2",2
16484,2,0.5,0.854795659516305,0,0,0,0,0,0,"polynomial","polynomial2",2
16488,2,0.5,0.857094263177805,0,0,0,0,0,0,"polynomial","polynomial2",2
16492,2,0.5,0.85225870945871,0,0,0,0,0,0,"polynomial","polynomial2",2
16496,2,0.5,0.0641271272127863,0,0,0,0,0,0,"polynomial","polynomial2",2
16500,2,0.5,0.672071729210849,0,1,0,0,0,0,"polynomial","polynomial2",2
16504,2,0.5,0.905260328274116,0,0,0,0,0,0,"polynomial","polynomial2",2
16508,2,0.5,0.0945688686554234,0,0,0,0,0,0,"polynomial","polynomial2",2
16512,2,0.5,0.91373826266112,0,0,0,0,0,0,"polynomial","polynomial2",2
16516,2,0.5,0.082669130547954,0,0,0,0,0,0,"polynomial","polynomial2",2
16520,2,0.5,0.433516858304089,0,0,0,0,0,0,"polynomial","polynomial2",2
16524,2,0.5,0.231598643050963,0,0,0,0,0,0,"polynomial","polynomial2",2
16528,2,0.5,0.604597508662595,0,0,0,0,0,0,"polynomial","polynomial2",2
16532,2,0.5,0.626901352279109,0,0,0,0,0,0,"polynomial","polynomial2",2
16536,2,0.5,0.633362950198911,0,0,0,0,0,0,"polynomial","polynomial2",2
16540,2,0.5,0.430930881571927,0,0,0,0,0,0,"polynomial","polynomial2",2
16544,2,0.5,0.593927678744205,0,0,0,0,0,0,"polynomial","polynomial2",2
16548,2,0.5,0.347291745774171,0,0,0,0,0,0,"polynomial","polynomial2",2
16552,2,0.5,0.147629301542848,0,0,0,0,0,0,"polynomial","polynomial2",2
16556,2,0.5,0.133492274551326,0,0,0,0,0,0,"polynomial","polynomial2",2
16560,2,0.5,0.0694595189950334,0,0,0,0,0,0,"polynomial","polynomial2",2
16564,2,0.5,0.924905889837674,0,0,0,0,0,0,"polynomial","polynomial2",2
16568,2,0.5,0.88762060077611,0,0,0,0,0,0,"polynomial","polynomial2",2
16572,2,0.5,0.959129261118637,0,0,0,0,0,0,"polynomial","polynomial2",2
16576,2,0.5,0.238372295349487,0,0,0,0,0,0,"polynomial","polynomial2",2
16580,2,0.5,0.531821962821177,0,0,0,0,0,0,"polynomial","polynomial2",2
16584,2,0.5,0.653622088534291,0,0,0,0,0,0,"polynomial","polynomial2",2
16588,2,0.5,0.578635728033496,0,0,0,0,0,0,"polynomial","polynomial2",2
16592,2,0.5,0.127406136027861,0,0,0,0,0,0,"polynomial","polynomial2",2
16596,2,0.5,0.0645071063374453,0,0,0,0,0,0,"polynomial","polynomial2",2
16600,2,0.5,0.473676997750981,0,0,0,0,0,0,"polynomial","polynomial2",2
16604,2,0.5,0.812140034630639,0,0,0,0,0,0,"polynomial","polynomial2",2
16608,2,0.5,0.544502284941498,0,0,0,0,0,0,"polynomial","polynomial2",2
16612,2,0.5,0.25369840845446,0,0,0,0,0,0,"polynomial","polynomial2",2
16616,2,0.5,0.263445871353146,0,0,0,0,0,0,"polynomial","polynomial2",2
16620,2,0.5,0.295791707188835,0,0,0,0,0,0,"polynomial","polynomial2",2
16624,2,0.5,0.213012642579115,0,0,0,0,0,0,"polynomial","polynomial2",2
16628,2,0.5,0.936241623793737,0,0,0,0,0,0,"polynomial","polynomial2",2
16632,2,0.5,0.523497116663907,0,0,0,0,0,0,"polynomial","polynomial2",2
16636,2,0.5,0.708840537870401,0,0,0,0,0,0,"polynomial","polynomial2",2
16640,2,0.5,0.524986091016477,0,0,0,0,0,0,"polynomial","polynomial2",2
16644,2,0.5,0.709118926789818,0,0,0,0,0,0,"polynomial","polynomial2",2
16648,2,0.5,0.737646927248596,0,0,0,0,0,0,"polynomial","polynomial2",2
16652,2,0.5,0.837408718252762,0,0,0,0,0,0,"polynomial","polynomial2",2
16656,2,0.5,0.350781596827583,0,0,0,0,0,0,"polynomial","polynomial2",2
16660,2,0.5,0.692309102798763,0,0,0,0,0,0,"polynomial","polynomial2",2
16664,2,0.5,0.398171407530376,0,1,0,0,0,0,"polynomial","polynomial2",2
16668,2,0.5,0.439347237262606,0,0,0,0,0,0,"polynomial","polynomial2",2
