"sampleID","param","error","scam_p","scam_u","quad_u","rmax_u","rmed_u","rprop_u","lines3_u","func"
20811,8,0.4,0.858445531013533,0,0,0,0,0,0,"polynomial"
20815,8,0.4,0.370438286202015,0,0,0,0,0,0,"polynomial"
20819,8,0.4,0.00856291032637617,1,0,0,0,0,0,"polynomial"
20823,8,0.4,0.797698674139672,0,1,0,0,0,0,"polynomial"
20827,8,0.4,0.803426521377094,0,0,0,0,0,0,"polynomial"
20831,8,0.4,0.587580201410986,0,0,0,0,0,0,"polynomial"
20835,8,0.4,0.983453116132594,0,0,0,0,0,0,"polynomial"
20839,8,0.4,0.433871371035852,0,0,0,0,0,0,"polynomial"
20843,8,0.4,0.529223892033872,0,0,0,0,0,0,"polynomial"
20847,8,0.4,0.652533750874065,0,1,0,0,0,0,"polynomial"
20851,8,0.4,0.828900262867327,0,0,0,0,0,0,"polynomial"
20855,8,0.4,0.330200107330721,0,0,0,0,0,0,"polynomial"
20859,8,0.4,0.118000554499317,0,1,0,0,0,0,"polynomial"
20863,8,0.4,0.884819009584643,0,0,0,0,0,0,"polynomial"
20867,8,0.4,0.513493178075283,0,0,0,0,0,0,"polynomial"
20871,8,0.4,0.970498000814573,0,0,0,0,0,0,"polynomial"
20875,8,0.4,0.629867757374773,0,0,0,0,0,0,"polynomial"
20879,8,0.4,0.540343228117458,0,0,0,0,0,0,"polynomial"
20883,8,0.4,0.101166921024972,0,0,0,0,0,0,"polynomial"
20887,8,0.4,0.0656356455278059,0,1,0,1,1,0,"polynomial"
20891,8,0.4,0.0394934945303398,1,1,0,0,0,0,"polynomial"
20895,8,0.4,0.036498363383038,1,1,0,0,0,0,"polynomial"
20899,8,0.4,0.983368083166595,0,0,0,0,0,0,"polynomial"
20903,8,0.4,0.790513568890147,0,0,0,0,0,0,"polynomial"
20907,8,0.4,0.556185363297179,0,0,0,0,0,0,"polynomial"
20911,8,0.4,0.552906144782424,0,0,0,0,0,0,"polynomial"
20915,8,0.4,0.807552312085987,0,0,0,0,0,0,"polynomial"
20919,8,0.4,0.0156192686638924,1,1,0,0,0,0,"polynomial"
20923,8,0.4,0.774100471995394,0,0,0,0,0,0,"polynomial"
20927,8,0.4,0.764584211580773,0,0,0,0,0,0,"polynomial"
20931,8,0.4,0.313599449533886,0,0,0,0,0,0,"polynomial"
20935,8,0.4,0.835470917938743,0,0,0,0,0,0,"polynomial"
20939,8,0.4,0.647078717422794,0,0,0,0,0,0,"polynomial"
20943,8,0.4,0.34165369777051,0,0,0,0,0,0,"polynomial"
20947,8,0.4,0.288867587474831,0,0,0,0,0,0,"polynomial"
20951,8,0.4,0.696028096893181,0,0,0,0,0,0,"polynomial"
20955,8,0.4,0.213957261601713,0,0,0,0,0,0,"polynomial"
20959,8,0.4,0.0207360851034857,1,1,0,0,0,0,"polynomial"
20963,8,0.4,0.835933002524032,0,0,0,0,0,0,"polynomial"
20967,8,0.4,0.69125864512994,0,0,0,0,0,0,"polynomial"
20971,8,0.4,0.641331155479889,0,0,0,0,0,0,"polynomial"
20975,8,0.4,0.00644350312482761,1,1,0,0,0,0,"polynomial"
20979,8,0.4,0.0759898456869306,0,0,0,0,0,0,"polynomial"
20983,8,0.4,0.977159866858501,0,0,0,0,0,0,"polynomial"
20987,8,0.4,0.0581198902926059,0,0,0,0,0,0,"polynomial"
20991,8,0.4,0.630579462195765,0,1,0,0,0,0,"polynomial"
20995,8,0.4,0.865105456197924,0,0,0,0,0,0,"polynomial"
20999,8,0.4,0.0743812943737623,0,0,0,0,0,0,"polynomial"
21003,8,0.4,0.776399914628402,0,0,0,0,0,0,"polynomial"
21007,8,0.4,0.110980109555529,0,0,0,0,0,0,"polynomial"
21011,8,0.4,0.0768760596589518,0,0,0,0,0,0,"polynomial"
21015,8,0.4,0.25394049254609,0,0,0,0,0,0,"polynomial"
21019,8,0.4,0.841563554277312,0,0,0,0,0,0,"polynomial"
21023,8,0.4,0.797851133724826,0,1,0,0,0,0,"polynomial"
21027,8,0.4,0.467923031178604,0,0,0,0,0,0,"polynomial"
21031,8,0.4,0.15513451216964,0,1,0,0,0,0,"polynomial"
21035,8,0.4,0.369255059231075,0,0,0,0,0,0,"polynomial"
21039,8,0.4,0.241497592008531,0,0,0,0,0,0,"polynomial"
21043,8,0.4,0.964260925594637,0,0,0,0,0,0,"polynomial"
21047,8,0.4,0.0243028499613959,1,0,0,0,0,0,"polynomial"
21051,8,0.4,0.00136281623658354,1,0,0,0,0,1,"polynomial"
21055,8,0.4,0.524175773866156,0,0,0,0,0,0,"polynomial"
21059,8,0.4,0.12342156594152,0,0,0,0,0,0,"polynomial"
21063,8,0.4,0.263967822945588,0,0,0,0,0,0,"polynomial"
21067,8,0.4,0.462545302447838,0,0,0,0,0,0,"polynomial"
21071,8,0.4,0.0873414876575449,0,0,0,0,0,0,"polynomial"
21075,8,0.4,0.0913555899054332,0,1,0,0,0,0,"polynomial"
21079,8,0.4,0.833766099275534,0,0,0,0,0,0,"polynomial"
21083,8,0.4,0.616285258413701,0,0,0,0,0,0,"polynomial"
21087,8,0.4,1,0,0,0,0,0,0,"polynomial"
21091,8,0.4,0.708359972940672,0,1,0,0,0,0,"polynomial"
21095,8,0.4,0.560593743450028,0,0,0,0,0,0,"polynomial"
21099,8,0.4,0.440915393339366,0,1,0,0,0,0,"polynomial"
21103,8,0.4,0.855206752419305,0,0,0,0,0,0,"polynomial"
21107,8,0.4,0.583950008363015,0,0,0,0,0,0,"polynomial"
21111,8,0.4,0.193048599395532,0,0,0,0,0,0,"polynomial"
21115,8,0.4,0.359403724867388,0,0,0,0,0,0,"polynomial"
21119,8,0.4,0.748701726779897,0,1,0,0,0,0,"polynomial"
21123,8,0.4,0.496074645960344,0,0,0,0,0,0,"polynomial"
21127,8,0.4,0.753284282495606,0,0,0,0,0,0,"polynomial"
21131,8,0.4,0.975374311424404,0,0,0,0,0,0,"polynomial"
21135,8,0.4,0.00352034222559734,1,0,0,0,0,0,"polynomial"
21139,8,0.4,0.08729449965336,0,0,0,0,0,0,"polynomial"
21143,8,0.4,0.614495851498516,0,1,0,0,0,0,"polynomial"
21147,8,0.4,0.0953462247550867,0,0,0,0,0,0,"polynomial"
21151,8,0.4,0.35210360009595,0,0,0,0,0,0,"polynomial"
21155,8,0.4,0.804000906220105,0,0,0,0,0,0,"polynomial"
21159,8,0.4,0.360827861406077,0,0,0,0,0,0,"polynomial"
21163,8,0.4,0.270019261554082,0,0,0,0,0,0,"polynomial"
21167,8,0.4,0.0878733255949688,0,0,0,0,0,0,"polynomial"
21171,8,0.4,0.225331002238742,0,0,0,0,0,0,"polynomial"
21175,8,0.4,0.0765053179020991,0,0,0,0,0,0,"polynomial"
21179,8,0.4,0.4518883365911,0,0,0,0,0,0,"polynomial"
21183,8,0.4,0.654939218674154,0,0,0,0,0,0,"polynomial"
21187,8,0.4,0.603887162237833,0,0,0,0,0,0,"polynomial"
21191,8,0.4,0.497083571357616,0,0,0,0,0,0,"polynomial"
21195,8,0.4,0.581458718625482,0,0,0,0,0,0,"polynomial"
21199,8,0.4,0.477489885891893,0,0,0,0,0,0,"polynomial"
21203,8,0.4,0.661706688137543,0,0,0,0,0,0,"polynomial"
21207,8,0.4,0.444072188939822,0,0,0,0,0,0,"polynomial"
21211,8,0.4,0.648557314485365,0,0,0,0,0,0,"polynomial"
21215,8,0.4,0.0544144374095823,0,0,0,0,0,0,"polynomial"
21219,8,0.4,0.506156574519953,0,0,0,0,0,0,"polynomial"
21223,8,0.4,0.968499224868106,0,0,0,0,0,0,"polynomial"
21227,8,0.4,0.612425143020195,0,0,0,0,0,0,"polynomial"
21231,8,0.4,0.747270784056136,0,1,0,0,0,0,"polynomial"
21235,8,0.4,0.699612854513882,0,0,0,0,0,0,"polynomial"
21239,8,0.4,0.0578691577193717,0,1,0,0,0,0,"polynomial"
21243,8,0.4,0.0423548464862784,1,0,0,0,0,0,"polynomial"
21247,8,0.4,0.144023191004623,0,1,0,0,0,0,"polynomial"
21251,8,0.4,0.323311268106684,0,0,0,0,0,0,"polynomial"
21255,8,0.4,0.664620846637162,0,0,0,0,0,0,"polynomial"
21259,8,0.4,0.854457681010396,0,0,0,0,0,0,"polynomial"
21263,8,0.4,0.0871496645960131,0,0,0,0,0,0,"polynomial"
21267,8,0.4,0.368001578909262,0,0,0,0,0,0,"polynomial"
21271,8,0.4,0.447022156354814,0,0,0,0,0,0,"polynomial"
21275,8,0.4,0.101019999688119,0,0,0,0,0,0,"polynomial"
21279,8,0.4,0.81106462841234,0,0,0,0,0,0,"polynomial"
21283,8,0.4,0.625016894711745,0,0,0,0,0,0,"polynomial"
21287,8,0.4,0.453725307383776,0,0,0,0,0,0,"polynomial"
21291,8,0.4,0.268985666424923,0,1,0,0,0,0,"polynomial"
21295,8,0.4,0.817591188318166,0,0,0,0,0,0,"polynomial"
21299,8,0.4,0.45804480565373,0,0,0,0,0,0,"polynomial"
21303,8,0.4,0.0919495943741895,0,0,0,0,0,0,"polynomial"
21307,8,0.4,0.00563064866140229,1,1,0,1,1,0,"polynomial"
21311,8,0.4,0.421485032420006,0,0,0,0,0,0,"polynomial"
21315,8,0.4,0.599612411552927,0,0,0,0,0,0,"polynomial"
21319,8,0.4,0.551533965233405,0,0,0,0,0,0,"polynomial"
21323,8,0.4,0.336905356658341,0,0,0,0,0,0,"polynomial"
21327,8,0.4,0.364757439940838,0,0,0,0,0,0,"polynomial"
21331,8,0.4,1,0,0,0,0,0,0,"polynomial"
21335,8,0.4,0.0896167562185602,0,0,0,0,0,0,"polynomial"
21339,8,0.4,0.692062404023515,0,0,0,0,0,0,"polynomial"
21343,8,0.4,0.657479151287171,0,0,0,0,0,0,"polynomial"
21347,8,0.4,0.0605427532415357,0,1,0,0,0,0,"polynomial"
21351,8,0.4,0.119370102272489,0,0,0,0,0,0,"polynomial"
21355,8,0.4,0.690726015897442,0,0,0,0,0,0,"polynomial"
21359,8,0.4,0.396394421770428,0,0,0,0,0,0,"polynomial"
21363,8,0.4,0.850113456783738,0,0,0,0,0,0,"polynomial"
21367,8,0.4,0.273208557107962,0,0,0,0,0,0,"polynomial"
21371,8,0.4,0.0106170159680099,1,1,0,0,0,0,"polynomial"
21375,8,0.4,0.582430022948481,0,0,0,0,0,0,"polynomial"
21379,8,0.4,0.150840210075007,0,0,0,0,0,0,"polynomial"
21383,8,0.4,0.88200233773762,0,0,0,0,0,0,"polynomial"
21387,8,0.4,0.123946337041597,0,0,0,0,0,0,"polynomial"
21391,8,0.4,0.704042264381366,0,0,0,0,0,0,"polynomial"
21395,8,0.4,0.0144724495936739,1,1,0,1,1,0,"polynomial"
21399,8,0.4,0.268589085962876,0,0,0,0,0,0,"polynomial"
21403,8,0.4,0.503079638684397,0,0,0,0,0,0,"polynomial"
21407,8,0.4,0.514534904623608,0,0,0,0,0,0,"polynomial"
21411,8,0.4,0.128609376522604,0,1,0,0,0,0,"polynomial"
21415,8,0.4,0.677011633536958,0,0,0,0,0,0,"polynomial"
21419,8,0.4,0.298610489052922,0,0,0,0,0,0,"polynomial"
21423,8,0.4,0.508189867422925,0,0,0,0,0,0,"polynomial"
21427,8,0.4,0.0296262732673004,1,0,0,0,0,0,"polynomial"
21431,8,0.4,0.940036443527273,0,0,0,0,0,0,"polynomial"
21435,8,0.4,0.975050234348966,0,0,0,0,0,0,"polynomial"
21439,8,0.4,0.691003171157547,0,0,0,0,0,0,"polynomial"
21443,8,0.4,0.748797348501536,0,0,0,0,0,0,"polynomial"
21447,8,0.4,0.385649465762397,0,0,0,0,0,0,"polynomial"
21451,8,0.4,0.624336484084293,0,0,0,0,0,0,"polynomial"
21455,8,0.4,0.339661641737721,0,0,0,0,0,0,"polynomial"
21459,8,0.4,0.192692118454439,0,0,0,0,0,0,"polynomial"
21463,8,0.4,0.260684897445613,0,0,0,0,0,0,"polynomial"
21467,8,0.4,0.0472469249443235,1,0,0,0,0,0,"polynomial"
21471,8,0.4,0.358525547253651,0,0,0,0,0,0,"polynomial"
21475,8,0.4,0.0766853988433849,0,0,0,0,0,0,"polynomial"
21479,8,0.4,0.485698387516164,0,0,0,0,0,0,"polynomial"
21483,8,0.4,0.865562255237115,0,0,0,0,0,0,"polynomial"
21487,8,0.4,0.112684677670249,0,1,0,0,0,0,"polynomial"
21491,8,0.4,0.615955829464576,0,0,0,0,0,0,"polynomial"
21495,8,0.4,0.806048149866215,0,0,0,0,0,0,"polynomial"
21499,8,0.4,0.650075055681381,0,0,0,0,0,0,"polynomial"
21503,8,0.4,0.482390724484346,0,0,0,0,0,0,"polynomial"
21507,8,0.4,NA,NA,0,0,0,0,0,"polynomial"
21511,8,0.4,0.249919073694663,0,0,0,0,0,0,"polynomial"
21515,8,0.4,0.882370500060328,0,0,0,0,0,0,"polynomial"
21519,8,0.4,0.149837400257515,0,1,0,0,0,0,"polynomial"
21523,8,0.4,0.531756845633205,0,1,0,0,0,0,"polynomial"
21527,8,0.4,0.753378671170303,0,1,0,0,0,1,"polynomial"
21531,8,0.4,0.442665043141989,0,0,0,0,0,0,"polynomial"
21535,8,0.4,0.252417035166269,0,1,0,0,0,0,"polynomial"
21539,8,0.4,0.515444301070358,0,0,0,0,0,0,"polynomial"
21543,8,0.4,0.238285777755473,0,1,0,0,0,0,"polynomial"
21547,8,0.4,0.112386157653109,0,0,0,0,0,0,"polynomial"
21551,8,0.4,0.191915799804609,0,1,0,0,0,0,"polynomial"
21555,8,0.4,0.0641200236127153,0,1,0,1,1,0,"polynomial"
21559,8,0.4,0.598662347103199,0,0,0,0,0,0,"polynomial"
21563,8,0.4,1,0,0,0,0,0,0,"polynomial"
21567,8,0.4,0.595278330785103,0,0,0,0,0,0,"polynomial"
21571,8,0.4,0.996028625246796,0,0,0,0,0,0,"polynomial"
21575,8,0.4,0.0317199709750976,1,1,0,0,0,0,"polynomial"
21579,8,0.4,0.918985257249948,0,0,0,0,0,0,"polynomial"
21583,8,0.4,0.876248671079871,0,0,0,0,0,0,"polynomial"
21587,8,0.4,0.0103648578014349,1,0,0,0,0,0,"polynomial"
21591,8,0.4,0.63366936149539,0,0,0,0,0,0,"polynomial"
21595,8,0.4,0.00446162871671546,1,0,0,0,0,0,"polynomial"
21599,8,0.4,0.627962547334236,0,0,0,0,0,0,"polynomial"
21603,8,0.4,0.235127662166332,0,0,0,0,0,0,"polynomial"
21607,8,0.4,0.0605612499956033,0,0,0,0,0,0,"polynomial"
21611,8,0.4,0.823678497660139,0,1,0,0,0,0,"polynomial"
21615,8,0.4,0.339312908301626,0,0,0,0,0,0,"polynomial"
21619,8,0.4,0.475228208161496,0,0,0,0,0,0,"polynomial"
21623,8,0.4,0.649662872105512,0,0,0,0,0,0,"polynomial"
21627,8,0.4,0.0202054191847876,1,0,0,0,0,0,"polynomial"
21631,8,0.4,0.0160306321090433,1,1,0,0,0,0,"polynomial"
21635,8,0.4,0.0218723661413122,1,0,0,0,0,0,"polynomial"
21639,8,0.4,0.0484920834008114,1,0,0,0,0,0,"polynomial"
21643,8,0.4,0.19727445142304,0,0,0,0,0,0,"polynomial"
21647,8,0.4,0.981840627153436,0,0,0,0,0,0,"polynomial"
21651,8,0.4,0.037847936100629,1,0,0,0,0,0,"polynomial"
21655,8,0.4,0.537051585170551,0,0,0,0,0,0,"polynomial"
21659,8,0.4,0.0523440612237979,0,1,0,0,0,0,"polynomial"
21663,8,0.4,0.164507295084023,0,0,0,0,0,0,"polynomial"
21667,8,0.4,0.249042652968732,0,0,0,0,0,0,"polynomial"
21671,8,0.4,0.977272684673125,0,0,0,0,0,0,"polynomial"
21675,8,0.4,0.531014012584002,0,1,0,0,0,0,"polynomial"
21679,8,0.4,0.231206936665526,0,1,0,0,0,0,"polynomial"
21683,8,0.4,0.35070818598657,0,0,0,0,0,0,"polynomial"
21687,8,0.4,0.792038372200433,0,0,0,0,0,0,"polynomial"
21691,8,0.4,0.00345118186334935,1,0,0,0,0,0,"polynomial"
21695,8,0.4,0.471305399371035,0,0,0,0,0,0,"polynomial"
21699,8,0.4,0.324869345090389,0,0,0,0,0,0,"polynomial"
21703,8,0.4,0.214117374893639,0,0,0,0,0,0,"polynomial"
21707,8,0.4,0.487932772499489,0,0,0,0,0,0,"polynomial"
21711,8,0.4,0.101312941170625,0,0,0,0,0,0,"polynomial"
21715,8,0.4,0.161446796079856,0,0,0,0,0,0,"polynomial"
21719,8,0.4,0.254412207060737,0,1,0,0,0,0,"polynomial"
21723,8,0.4,0.59463020373264,0,0,0,0,0,0,"polynomial"
21727,8,0.4,0.172871694422711,0,0,0,0,0,0,"polynomial"
21731,8,0.4,0.013976942161319,1,0,0,0,0,0,"polynomial"
21735,8,0.4,0.726728754677943,0,0,0,0,0,0,"polynomial"
21739,8,0.4,0.158948972161023,0,1,0,0,0,0,"polynomial"
21743,8,0.4,0.0905791062824103,0,0,0,0,0,0,"polynomial"
21747,8,0.4,0.043044449397948,1,1,0,0,0,0,"polynomial"
21751,8,0.4,0.521748517775888,0,0,0,0,0,0,"polynomial"
21755,8,0.4,0.337629831267701,0,0,0,0,0,0,"polynomial"
21759,8,0.4,0.0446610587634665,1,0,0,0,0,0,"polynomial"
21763,8,0.4,0.289368834047245,0,0,0,0,0,0,"polynomial"
21767,8,0.4,0.951608030260881,0,0,0,0,0,0,"polynomial"
21771,8,0.4,0.287981077616474,0,1,0,0,0,0,"polynomial"
21775,8,0.4,1,0,0,0,0,0,0,"polynomial"
21779,8,0.4,0.487187393063552,0,1,0,0,0,0,"polynomial"
21783,8,0.4,0.407840926328122,0,0,0,0,0,0,"polynomial"
21787,8,0.4,0.552043057690755,0,0,0,0,0,0,"polynomial"
21791,8,0.4,0.223234218945231,0,0,0,0,0,0,"polynomial"
21795,8,0.4,0.534391095084769,0,0,0,0,0,0,"polynomial"
21799,8,0.4,0.0168951819994452,1,0,0,0,0,0,"polynomial"
21803,8,0.4,0.104924955206188,0,0,0,0,0,0,"polynomial"
21807,8,0.4,0.0357699071888505,1,0,0,0,0,0,"polynomial"
21811,8,0.4,0.215167131552036,0,0,0,0,0,0,"polynomial"
21815,8,0.4,0.814247285795978,0,0,0,0,0,0,"polynomial"
21819,8,0.4,0.087230236072279,0,0,0,0,0,0,"polynomial"
21823,8,0.4,0.304909506622428,0,0,0,0,0,0,"polynomial"
21827,8,0.4,0.0354829882442783,1,0,0,0,0,0,"polynomial"
21831,8,0.4,0.987859291000709,0,0,0,0,0,0,"polynomial"
21835,8,0.4,0.117099934419642,0,0,0,0,0,0,"polynomial"
21839,8,0.4,0.274264000131731,0,1,0,0,0,0,"polynomial"
21843,8,0.4,0.00759842314779521,1,0,0,0,0,0,"polynomial"
21847,8,0.4,0.517419624653616,0,1,0,0,0,0,"polynomial"
21851,8,0.4,0.28538589322189,0,1,0,0,0,0,"polynomial"
21855,8,0.4,0.75556414107554,0,0,0,0,0,0,"polynomial"
21859,8,0.4,0.00422957345295488,1,1,0,0,0,0,"polynomial"
21863,8,0.4,0.0473096282836276,1,0,0,0,0,0,"polynomial"
21867,8,0.4,0.0558009257883277,0,1,0,0,0,0,"polynomial"
21871,8,0.4,0.126195652926811,0,0,0,0,0,0,"polynomial"
21875,8,0.4,0.956350635345771,0,0,0,0,0,0,"polynomial"
21879,8,0.4,0.0846318115427976,0,0,0,0,0,0,"polynomial"
21883,8,0.4,0.48217514386889,0,0,0,0,0,0,"polynomial"
21887,8,0.4,0.484220372712631,0,1,0,0,0,0,"polynomial"
21891,8,0.4,0.197119678589866,0,1,0,0,0,0,"polynomial"
21895,8,0.4,0.195768268418807,0,0,0,0,0,0,"polynomial"
21899,8,0.4,0.463883035679624,0,0,0,0,0,0,"polynomial"
21903,8,0.4,0.33331900137247,0,0,0,0,0,0,"polynomial"
21907,8,0.4,0.906381357627643,0,0,0,0,0,0,"polynomial"
21911,8,0.4,0.266641631938977,0,1,0,0,0,0,"polynomial"
21915,8,0.4,0.845968168973588,0,0,0,0,0,0,"polynomial"
21919,8,0.4,0.17111347348787,0,0,0,0,0,0,"polynomial"
21923,8,0.4,0.297623927998088,0,1,0,0,0,0,"polynomial"
21927,8,0.4,0.277515286180207,0,1,0,0,0,0,"polynomial"
21931,8,0.4,0.0561649945253967,0,0,0,0,0,0,"polynomial"
21935,8,0.4,0.0113860816097591,1,0,0,0,0,0,"polynomial"
21939,8,0.4,0.610382340872386,0,0,0,0,0,0,"polynomial"
21943,8,0.4,0.651049907968556,0,0,0,0,0,0,"polynomial"
21947,8,0.4,0.0869568150338,0,1,0,0,0,0,"polynomial"
21951,8,0.4,0.129113506936353,0,0,0,0,0,0,"polynomial"
21955,8,0.4,0.410358625633038,0,1,0,0,0,0,"polynomial"
21959,8,0.4,0.303789210777807,0,0,0,0,0,0,"polynomial"
21963,8,0.4,0.705161365345619,0,0,0,0,0,0,"polynomial"
21967,8,0.4,0.970606496945999,0,0,0,0,0,0,"polynomial"
21971,8,0.4,0.597942131902467,0,0,0,0,0,0,"polynomial"
21975,8,0.4,0.00737446049524804,1,1,0,0,0,0,"polynomial"
21979,8,0.4,0.861095399575702,0,0,0,0,0,0,"polynomial"
21983,8,0.4,0.15740937390316,0,0,0,0,0,0,"polynomial"
21987,8,0.4,0.211856301126006,0,1,0,0,0,0,"polynomial"
21991,8,0.4,0.623068517270218,0,0,0,0,0,0,"polynomial"
21995,8,0.4,0.125474641487435,0,0,0,0,0,0,"polynomial"
21999,8,0.4,0.0878395373116737,0,0,0,0,0,0,"polynomial"
16004,2,0.5,0.0277075572139071,1,0,0,0,0,0,"polynomial"
16008,2,0.5,0.934556593639202,0,0,0,0,0,0,"polynomial"
16012,2,0.5,0.175586435165592,0,0,0,0,0,0,"polynomial"
16016,2,0.5,0.18641807028699,0,0,0,0,0,0,"polynomial"
16020,2,0.5,0.793451807682927,0,0,0,0,0,0,"polynomial"
16024,2,0.5,0.564387959567206,0,0,0,0,0,0,"polynomial"
16028,2,0.5,0.25210812673557,0,0,0,0,0,0,"polynomial"
16032,2,0.5,0.197663473217438,0,0,0,0,0,0,"polynomial"
16036,2,0.5,0.694541478130992,0,0,0,0,0,0,"polynomial"
16040,2,0.5,1,0,0,0,0,0,0,"polynomial"
16044,2,0.5,0.803359857805117,0,0,0,0,0,0,"polynomial"
16048,2,0.5,0.757950239484904,0,0,0,0,0,0,"polynomial"
16052,2,0.5,0.446839301176893,0,0,0,0,0,0,"polynomial"
16056,2,0.5,0.476843434091634,0,0,0,0,0,0,"polynomial"
16060,2,0.5,0.131988725822257,0,0,0,0,0,0,"polynomial"
16064,2,0.5,0.716984300125333,0,0,0,0,0,0,"polynomial"
16068,2,0.5,1,0,0,0,0,0,0,"polynomial"
16072,2,0.5,0.537523307328482,0,0,0,0,0,0,"polynomial"
16076,2,0.5,0.147402690271535,0,0,0,0,0,0,"polynomial"
16080,2,0.5,0.903116363239787,0,0,0,0,0,0,"polynomial"
16084,2,0.5,0.802014879321482,0,0,0,0,0,0,"polynomial"
16088,2,0.5,0.801052706223812,0,0,0,0,0,0,"polynomial"
16092,2,0.5,0.533783972110435,0,0,0,0,0,0,"polynomial"
16096,2,0.5,0.988305117999028,0,0,0,0,0,0,"polynomial"
16100,2,0.5,0.150852618128145,0,0,0,0,0,0,"polynomial"
16104,2,0.5,0.0731743183054715,0,0,1,1,1,0,"polynomial"
16108,2,0.5,0.670288225820335,0,1,0,0,0,0,"polynomial"
16112,2,0.5,0.0517878080245125,0,0,0,0,0,0,"polynomial"
16116,2,0.5,0.758572553938034,0,0,0,0,0,0,"polynomial"
16120,2,0.5,0.215035763265332,0,0,0,0,0,0,"polynomial"
16124,2,0.5,0.29658217486384,0,0,0,0,0,0,"polynomial"
16128,2,0.5,0.428010572087315,0,0,0,0,0,0,"polynomial"
16132,2,0.5,0.83936896770657,0,0,0,0,0,0,"polynomial"
16136,2,0.5,0.705312003377431,0,0,0,0,0,0,"polynomial"
16140,2,0.5,0.245652362656342,0,0,0,0,0,0,"polynomial"
16144,2,0.5,0.155262003308896,0,0,0,0,0,0,"polynomial"
16148,2,0.5,0.0132588756112035,1,0,0,0,0,0,"polynomial"
16152,2,0.5,0.496971453168897,0,0,0,0,0,0,"polynomial"
16156,2,0.5,0.720452993618865,0,0,0,0,0,0,"polynomial"
16160,2,0.5,0.728881672783082,0,0,0,0,0,0,"polynomial"
16164,2,0.5,0.0427204524588102,1,0,0,0,0,0,"polynomial"
16168,2,0.5,0.989825227964892,0,0,0,0,0,0,"polynomial"
16172,2,0.5,0.979248239966924,0,0,0,0,0,0,"polynomial"
16176,2,0.5,0.935001454478869,0,0,0,0,0,0,"polynomial"
16180,2,0.5,0.107962734846382,0,0,0,0,0,0,"polynomial"
16184,2,0.5,0.0588946907537686,0,0,0,0,0,0,"polynomial"
16188,2,0.5,0.591997175260641,0,0,0,0,0,0,"polynomial"
16192,2,0.5,0.583790557933758,0,0,0,0,0,0,"polynomial"
16196,2,0.5,0.846108351443353,0,0,0,0,0,0,"polynomial"
16200,2,0.5,0.339323528969549,0,0,0,0,0,0,"polynomial"
16204,2,0.5,0.594401444996569,0,0,0,0,0,0,"polynomial"
16208,2,0.5,0.876066653143415,0,0,0,0,0,0,"polynomial"
16212,2,0.5,0.815314236222495,0,0,0,0,0,0,"polynomial"
16216,2,0.5,0.102165157450014,0,0,0,0,0,0,"polynomial"
16220,2,0.5,0.627627681433712,0,0,0,0,0,0,"polynomial"
16224,2,0.5,0.113823193060688,0,0,0,0,0,0,"polynomial"
16228,2,0.5,0.0906462582932449,0,0,0,0,0,0,"polynomial"
16232,2,0.5,0.488345409538126,0,0,0,0,0,0,"polynomial"
16236,2,0.5,0.631295539165279,0,0,0,0,0,0,"polynomial"
16240,2,0.5,0.00935430818082797,1,0,0,0,0,0,"polynomial"
16244,2,0.5,0.74456683047123,0,0,0,0,0,0,"polynomial"
16248,2,0.5,0.573874897584991,0,0,0,0,0,0,"polynomial"
16252,2,0.5,0.410957595424553,0,0,0,0,0,0,"polynomial"
16256,2,0.5,0.365344874297159,0,0,0,0,0,0,"polynomial"
16260,2,0.5,0.981216125113336,0,0,0,0,0,0,"polynomial"
16264,2,0.5,0.485365150996517,0,0,0,0,0,0,"polynomial"
16268,2,0.5,0.514225850526327,0,0,0,0,0,0,"polynomial"
16272,2,0.5,0.0466846303364902,1,0,0,0,0,0,"polynomial"
16276,2,0.5,0.014108602422285,1,0,0,0,0,0,"polynomial"
16280,2,0.5,0.465460276495438,0,0,0,0,0,0,"polynomial"
16284,2,0.5,0.289274892240149,0,0,0,0,0,0,"polynomial"
16288,2,0.5,0.216317338111724,0,0,0,0,0,0,"polynomial"
16292,2,0.5,0.66574048918443,0,0,0,0,0,0,"polynomial"
16296,2,0.5,0.524473616810458,0,0,0,0,0,0,"polynomial"
16300,2,0.5,0.804594354770094,0,0,0,0,0,0,"polynomial"
16304,2,0.5,0.0648201382986112,0,0,0,0,0,0,"polynomial"
16308,2,0.5,0.188424868092306,0,0,0,0,0,0,"polynomial"
16312,2,0.5,0.159953523538039,0,0,0,0,0,0,"polynomial"
16316,2,0.5,0.254228332616056,0,0,0,0,0,0,"polynomial"
16320,2,0.5,0.00832940583946178,1,0,0,0,0,0,"polynomial"
16324,2,0.5,0.257451117437777,0,0,0,0,0,0,"polynomial"
16328,2,0.5,0.71929192746183,0,0,0,0,0,0,"polynomial"
16332,2,0.5,0.565984063391971,0,0,0,0,0,0,"polynomial"
16336,2,0.5,0.328729746590122,0,0,0,0,0,0,"polynomial"
16340,2,0.5,0.21026132892361,0,0,0,0,0,0,"polynomial"
16344,2,0.5,0.0749435742154412,0,0,0,0,0,0,"polynomial"
16348,2,0.5,0.564888143646468,0,0,0,0,0,0,"polynomial"
16352,2,0.5,0.0749518068087701,0,0,0,0,0,0,"polynomial"
